,Datetime,Tweet Id,Text,Username,Like Count,Display Name,Language
43,2022-03-13 23:24:31+00:00,1503150040071741444,"@AlexAvduevsky А что такое «первая экономика мира» и как конкретно она давит на транснациональную кока-колу?
Мне понравилось чьё-то определение происходящего как, простите, WW3. Просто танками в ней воет только РФ и Украина, а остальные страны и - самостоятельно! - бизнес воюет вот так.",takopus,0,tako the octopus,ru
44,2022-03-13 23:24:22+00:00,1503150001354121217,"Они дали четкий политический сигнал: Украина принадлежит к европейской семье. Работу по присоединению Украины к ЕС начали. Процесс пошел"".",alexxbezz,1,alexxbezz,ru
45,2022-03-13 23:24:13+00:00,1503149963806654470,"@RKadyrov Доброї ночі. А лучше скажу так, привет мясо. Хотел поблагодарить вас, за то что вы самая нищая армия в мире. Одевайте ган Дон ы на члены, а то жаль продукты переводить на вас.  Ещё, из последних  приятных новостей, Украина в спину своим не стреляет.",MaximAmnesia,2,Max,ru
46,2022-03-13 23:24:11+00:00,1503149957221695491,"@tea_hybrid @antidote_ru @RT_russian Мы принимали и помогали беженцам последние 8 лет, когда Украина убивала детей на Донбассе. Тогда тебе было плевать? Не перетрудись смотри.",intrel16,0,Aleks,ru
47,2022-03-13 23:24:03+00:00,1503149923222626311,"@max_katz Мы и так подсели на иглу их производства. Война была неизбежна, потому что Украина просто стала ходить под западом. Либо они нас, либо мы их. И те, кто понимает из-за чего мы вторглись, а не распускает сопли не пойдёт на митинг получать синяки за тех, кто разводит травлю",liebeeszuleben1,0,liebe es zu leben und Pizza,ru
48,2022-03-13 23:23:05+00:00,1503149681295216648,"""Постпред в #ОБСЕ #гаврилов заявил от отказе Запада признавать геноцид русских на Украине
https://t.co/McpqWHhZQU
#гаврилов #Донбасс #Европа #Запад #ОБСЕ #СпецоперацияРоссии #Украина https://t.co/M5ZcUsPbj7",smnewsru,1,Cобытия дня в России,ru
49,2022-03-13 23:22:45+00:00,1503149594653302787,"Власть Германии осознала себя ущербной
Министр экономики Хабек:
""Мы обещали защиту от РФ, но не хотели видеть Украину в НАТО. Мы осудили аннексию Крыма, но построили ""СП-2"".
Мы хотели,чтобы Украина защищала себя–и, таким образом, безопасность Европы–но не с помощью нашего оружия"" https://t.co/fj7GPU8Gqb",Ray_net_ua,231,Ray,ru
50,2022-03-13 23:22:32+00:00,1503149539838021633,"☝️▪️Мы обещали защиту от России, но не хотели видеть Украину как партнера НАТО; мы осудили аннексию Крыма как нарушение международного права, но построили ""Северный поток-2""; мы хотели, чтобы Украина защищала себя – и, таким образом, безопасность Европы👇",Ca_Rpe_Die_M,2,ОптимистичнийРеаліст,ru
51,2022-03-13 23:22:07+00:00,1503149438579224580,"Если бы в Россию вместо Путина возглавлял Галкин, на всем свете не было бы стран счастливее, чем Россия и Украина с их президентами-комиками. https://t.co/x910GkDc7i",kak_idea,1,as_idea #standWith🇺🇦,ru
52,2022-03-13 23:21:22+00:00,1503149248040288269,"Украина — Центр международного сотрудничества МИД Израиля MASHAV отправил в Украину 6 огромных генераторов весом более 5,5 тонн каждый, для обеспечения аварийно-резервного питания для местных больниц. https://t.co/9iPJiM0tpy",nigroll,2,Nigroll,ru
